age,income,employment_type,credit_history_bad,prev_loans,loan_amount,loan_term_days,region,education,default
48.0,38442.0,наемный,1.0,3.0,10086,7,ЕКБ,высшее,0
31.0,39134.0,наемный,1.0,2.0,15449,30,Москва,высшее,0
18.0,20909.0,,1.0,0.0,9930,30,НСК,среднее,1
63.0,56627.0,наемный,0.0,0.0,13563,14,ЕКБ,среднее_специальное,0
33.0,53010.0,наемный,0.0,1.0,22911,30,НСК,среднее_специальное,0
63.0,29336.0,,0.0,3.0,5242,21,ЕКБ,среднее_специальное,0
69.0,59330.0,ИП,1.0,1.0,6766,7,НСК,среднее_специальное,0
20.0,62775.0,ИП,0.0,0.0,6999,30,НСК,неоконченное,0
52.0,57403.0,ИП,0.0,0.0,20852,14,НСК,высшее,0
58.0,43878.0,наемный,0.0,0.0,7094,14,Москва,среднее,0
23.0,33205.0,пенсионер,1.0,2.0,3988,14,НСК,неоконченное,1
42.0,50028.0,наемный,1.0,3.0,24548,14,СПб,среднее_специальное,1
30.0,56858.0,наемный,1.0,1.0,11189,21,НСК,среднее_специальное,0
51.0,36705.0,наемный,0.0,2.0,10461,30,ЕКБ,высшее,0
25.0,26359.0,наемный,0.0,2.0,9099,14,НСК,среднее,1
38.0,28582.0,пенсионер,0.0,1.0,4509,14,НСК,среднее_специальное,0
51.0,28838.0,студент,0.0,5.0,7003,21,НСК,высшее,1
21.0,35230.0,наемный,0.0,3.0,12650,14,НСК,высшее,1
42.0,31868.0,пенсионер,0.0,3.0,11341,21,НСК,среднее_специальное,0
32.0,21957.0,безработный,0.0,1.0,9591,21,НСК,среднее_специальное,0
21.0,11914.0,студент,0.0,2.0,3275,30,НСК,среднее,0
62.0,40069.0,наемный,0.0,2.0,18268,21,ЕКБ,среднее,0
29.0,30765.0,наемный,0.0,4.0,11471,21,НСК,среднее,1
49.0,17183.0,наемный,0.0,0.0,5581,30,Москва,высшее,0
49.0,13881.0,пенсионер,0.0,1.0,2038,30,НСК,высшее,0
45.0,36096.0,,0.0,2.0,11907,7,НСК,неоконченное,0
30.0,50974.0,наемный,0.0,5.0,17222,14,НСК,высшее,1
48.0,38968.0,наемный,0.0,2.0,15724,30,НСК,среднее_специальное,0
,34809.0,наемный,1.0,2.0,13493,30,ЕКБ,высшее,0
37.0,51090.0,ИП,0.0,1.0,15939,7,НСК,среднее,1
35.0,31568.0,пенсионер,0.0,1.0,10642,14,ЕКБ,,0
46.0,73583.0,ИП,1.0,3.0,30090,14,НСК,,1
23.0,35634.0,пенсионер,0.0,1.0,8572,21,ЕКБ,среднее,0
49.0,46061.0,,0.0,3.0,7092,30,ЕКБ,среднее,1
46.0,25243.0,,0.0,1.0,11352,14,СПб,,0
60.0,36483.0,наемный,0.0,0.0,17731,21,ЕКБ,среднее_специальное,1
19.0,59473.0,наемный,0.0,3.0,16160,30,НСК,высшее,0
40.0,51219.0,наемный,0.0,0.0,25410,21,НСК,среднее_специальное,0
36.0,44624.0,ИП,1.0,1.0,10222,7,НСК,,1
48.0,39444.0,наемный,0.0,0.0,4994,21,СПб,,0
68.0,18630.0,безработный,1.0,2.0,6128,7,НСК,высшее,1
22.0,32378.0,наемный,1.0,3.0,14482,21,НСК,высшее,0
36.0,16907.0,наемный,1.0,1.0,5866,14,,среднее,1
51.0,40988.0,наемный,1.0,2.0,4253,7,НСК,среднее_специальное,1
27.0,32122.0,наемный,0.0,1.0,3364,14,СПб,высшее,1
42.0,32161.0,наемный,1.0,1.0,12534,14,Москва,неоконченное,1
19.0,36453.0,наемный,0.0,1.0,15971,30,,высшее,0
28.0,38663.0,наемный,1.0,4.0,7779,14,НСК,неоконченное,0
67.0,39909.0,наемный,0.0,2.0,11495,30,НСК,высшее,0
48.0,31160.0,наемный,0.0,1.0,15095,14,Москва,среднее,0
32.0,12797.0,безработный,1.0,1.0,3637,30,НСК,среднее_специальное,1
26.0,42425.0,ИП,0.0,2.0,6547,30,СПб,высшее,0
40.0,43110.0,наемный,0.0,1.0,20031,7,ЕКБ,высшее,0
36.0,5000.0,безработный,0.0,1.0,1490,30,НСК,среднее,0
26.0,57105.0,ИП,1.0,1.0,13575,14,ЕКБ,среднее,0
52.0,69191.0,ИП,0.0,3.0,9615,21,ЕКБ,высшее,0
38.0,29406.0,наемный,0.0,1.0,8330,21,СПб,среднее_специальное,0
26.0,47164.0,наемный,,2.0,19236,7,НСК,среднее,1
45.0,71557.0,ИП,0.0,2.0,27683,21,НСК,высшее,0
63.0,6921.0,наемный,0.0,2.0,2066,14,,среднее,0
68.0,8486.0,студент,1.0,4.0,3290,21,НСК,среднее,1
24.0,5000.0,пенсионер,0.0,2.0,1201,14,НСК,неоконченное,0
33.0,38817.0,наемный,0.0,3.0,15298,21,Москва,среднее_специальное,0
33.0,39928.0,наемный,0.0,4.0,5362,21,ЕКБ,среднее,0
50.0,15174.0,,0.0,2.0,2726,30,СПб,среднее,0
21.0,59248.0,наемный,0.0,1.0,26726,30,ЕКБ,неоконченное,0
21.0,42860.0,наемный,0.0,4.0,9320,14,Москва,среднее_специальное,0
56.0,31509.0,,0.0,2.0,5746,14,Москва,высшее,0
57.0,54653.0,наемный,0.0,2.0,7411,14,ЕКБ,среднее_специальное,0
34.0,22043.0,наемный,0.0,2.0,5669,30,Москва,среднее,0
54.0,5000.0,студент,1.0,,633,30,ЕКБ,высшее,1
56.0,17005.0,наемный,1.0,1.0,5080,7,НСК,неоконченное,1
69.0,28010.0,студент,0.0,1.0,13099,14,НСК,неоконченное,0
46.0,13323.0,студент,0.0,5.0,5527,21,Москва,среднее,1
69.0,46594.0,наемный,1.0,1.0,5417,21,СПб,среднее,0
53.0,18010.0,безработный,0.0,1.0,3960,30,ЕКБ,высшее,1
55.0,45737.0,наемный,1.0,3.0,8006,7,,среднее,0
56.0,60780.0,ИП,0.0,3.0,7705,30,НСК,среднее_специальное,0
67.0,42709.0,наемный,1.0,0.0,6126,7,НСК,среднее_специальное,0
54.0,41076.0,наемный,0.0,1.0,19028,14,НСК,высшее,0
69.0,33914.0,наемный,0.0,3.0,7597,14,ЕКБ,среднее,0
52.0,,наемный,1.0,3.0,10155,30,ЕКБ,среднее_специальное,0
24.0,42735.0,наемный,1.0,1.0,12576,14,НСК,среднее_специальное,0
44.0,41105.0,наемный,0.0,2.0,16358,14,НСК,среднее,0
,25222.0,наемный,1.0,1.0,10576,30,НСК,неоконченное,1
,26550.0,наемный,0.0,2.0,12889,14,СПб,высшее,0
31.0,50828.0,наемный,0.0,5.0,9366,30,ЕКБ,среднее,0
24.0,36930.0,наемный,0.0,0.0,8140,21,ЕКБ,высшее,0
54.0,45847.0,наемный,0.0,2.0,10324,7,ЕКБ,среднее_специальное,0
39.0,29078.0,наемный,1.0,3.0,8086,14,Москва,среднее_специальное,0
22.0,10268.0,пенсионер,0.0,1.0,4342,7,НСК,среднее,1
19.0,31564.0,наемный,0.0,3.0,6179,7,НСК,высшее,0
44.0,57774.0,ИП,0.0,0.0,23870,14,НСК,неоконченное,1
38.0,33348.0,наемный,0.0,2.0,6056,30,ЕКБ,высшее,0
55.0,37939.0,пенсионер,0.0,6.0,14570,7,ЕКБ,среднее_специальное,1
32.0,41795.0,наемный,0.0,4.0,17537,7,НСК,высшее,0
,58489.0,наемный,1.0,1.0,25823,30,Москва,среднее_специальное,0
27.0,44044.0,наемный,0.0,1.0,13394,14,ЕКБ,среднее_специальное,0
40.0,15874.0,наемный,0.0,2.0,3674,14,НСК,среднее,1
56.0,50560.0,наемный,0.0,3.0,20676,30,ЕКБ,среднее,0
22.0,24904.0,наемный,0.0,1.0,5687,21,Москва,среднее,0
18.0,12305.0,студент,0.0,3.0,1959,30,НСК,среднее_специальное,1
30.0,32253.0,наемный,0.0,5.0,13993,21,НСК,высшее,1
38.0,61427.0,наемный,0.0,0.0,16247,21,Москва,,0
43.0,29395.0,безработный,1.0,4.0,9651,21,Москва,среднее_специальное,0
67.0,32581.0,наемный,,2.0,15227,14,ЕКБ,среднее,0
62.0,23726.0,пенсионер,1.0,1.0,3661,14,ЕКБ,высшее,0
38.0,42445.0,наемный,0.0,4.0,13704,14,ЕКБ,высшее,1
35.0,23634.0,безработный,0.0,4.0,7645,7,ЕКБ,неоконченное,1
54.0,40291.0,наемный,0.0,2.0,17919,14,СПб,высшее,0
62.0,14751.0,пенсионер,0.0,4.0,3488,14,ЕКБ,высшее,0
49.0,7824.0,безработный,0.0,1.0,2038,14,СПб,высшее,0
53.0,39955.0,наемный,1.0,3.0,12294,21,НСК,среднее,1
34.0,52344.0,наемный,0.0,2.0,8735,30,НСК,высшее,0
52.0,44278.0,наемный,0.0,1.0,12763,21,Москва,высшее,0
66.0,5000.0,студент,0.0,2.0,1372,7,ЕКБ,,1
28.0,46483.0,наемный,0.0,2.0,8318,7,НСК,среднее,0
38.0,36130.0,наемный,0.0,2.0,15651,7,Москва,среднее,0
69.0,48904.0,наемный,1.0,1.0,13322,30,НСК,среднее_специальное,0
43.0,65270.0,наемный,0.0,6.0,14517,14,ЕКБ,среднее_специальное,0
21.0,36411.0,наемный,1.0,2.0,5539,30,НСК,неоконченное,0
51.0,18016.0,студент,0.0,2.0,2448,14,СПб,среднее,0
69.0,32546.0,наемный,0.0,1.0,15755,21,НСК,среднее_специальное,0
65.0,23877.0,пенсионер,0.0,1.0,11892,21,СПб,высшее,1
35.0,40295.0,наемный,0.0,1.0,18502,30,,неоконченное,0
57.0,38063.0,наемный,0.0,2.0,10789,14,СПб,высшее,0
52.0,64630.0,наемный,0.0,0.0,27349,21,НСК,неоконченное,0
58.0,36934.0,наемный,0.0,3.0,16018,30,ЕКБ,среднее,0
46.0,15868.0,студент,1.0,2.0,3489,30,СПб,высшее,1
69.0,5699.0,пенсионер,0.0,4.0,1905,7,Москва,среднее_специальное,0
46.0,44319.0,наемный,1.0,3.0,21394,21,Москва,высшее,1
55.0,51420.0,наемный,0.0,1.0,10902,7,ЕКБ,среднее_специальное,1
59.0,34724.0,наемный,1.0,1.0,12679,30,НСК,среднее_специальное,0
38.0,5000.0,студент,0.0,4.0,1825,30,НСК,среднее,1
59.0,24613.0,пенсионер,0.0,0.0,6917,14,Москва,среднее_специальное,0
30.0,15171.0,безработный,1.0,2.0,4492,30,Москва,среднее,1
66.0,47240.0,наемный,0.0,2.0,13347,21,НСК,среднее,0
58.0,60109.0,наемный,,2.0,18539,21,НСК,среднее_специальное,0
34.0,36199.0,наемный,0.0,1.0,5774,14,ЕКБ,среднее,0
26.0,31437.0,наемный,0.0,4.0,13137,14,НСК,среднее,0
58.0,28330.0,наемный,1.0,5.0,10324,30,ЕКБ,неоконченное,1
18.0,41980.0,наемный,1.0,1.0,20550,7,Москва,среднее_специальное,0
19.0,44793.0,наемный,1.0,3.0,8880,30,НСК,,0
65.0,19543.0,пенсионер,1.0,2.0,3095,14,НСК,среднее_специальное,1
46.0,22786.0,безработный,0.0,2.0,5400,21,ЕКБ,среднее,0
50.0,44653.0,наемный,0.0,3.0,13569,7,НСК,,1
27.0,40432.0,наемный,1.0,,7358,14,НСК,среднее,1
67.0,30975.0,наемный,0.0,3.0,8804,30,,высшее,0
57.0,10181.0,безработный,0.0,1.0,3635,14,ЕКБ,среднее,1
38.0,5000.0,безработный,0.0,1.0,612,14,Москва,среднее,1
45.0,17357.0,безработный,1.0,0.0,6998,21,ЕКБ,неоконченное,1
28.0,15263.0,безработный,0.0,2.0,7263,14,Москва,,0
51.0,41884.0,наемный,1.0,1.0,8682,14,,среднее,0
25.0,45043.0,наемный,0.0,1.0,18489,14,НСК,высшее,0
39.0,43858.0,наемный,0.0,2.0,11717,30,НСК,среднее_специальное,0
25.0,38896.0,наемный,1.0,2.0,14227,30,Москва,среднее_специальное,0
66.0,15486.0,безработный,1.0,1.0,6151,7,Москва,среднее_специальное,1
32.0,25956.0,наемный,0.0,2.0,5658,21,НСК,среднее,1
34.0,34162.0,наемный,0.0,0.0,14175,14,Москва,неоконченное,1
40.0,40504.0,наемный,0.0,2.0,5753,14,НСК,,1
41.0,5000.0,студент,1.0,0.0,2473,30,ЕКБ,,1
62.0,48601.0,наемный,0.0,1.0,11412,14,НСК,среднее_специальное,0
36.0,53413.0,ИП,0.0,2.0,10122,14,Москва,среднее,0
22.0,42163.0,наемный,1.0,1.0,6554,7,НСК,среднее_специальное,1
49.0,41165.0,наемный,0.0,2.0,17489,30,ЕКБ,среднее,0
61.0,47462.0,,0.0,0.0,15869,21,,высшее,0
18.0,,безработный,1.0,1.0,11539,7,НСК,среднее,1
40.0,46940.0,наемный,1.0,0.0,16854,14,СПб,неоконченное,1
54.0,5000.0,пенсионер,1.0,1.0,1181,14,СПб,среднее,0
,51941.0,наемный,0.0,1.0,22571,7,ЕКБ,среднее,0
30.0,55273.0,наемный,1.0,2.0,11745,30,ЕКБ,среднее,0
25.0,5178.0,студент,1.0,0.0,1120,30,,среднее_специальное,0
40.0,42366.0,наемный,0.0,0.0,4715,30,Москва,высшее,0
60.0,31091.0,наемный,0.0,3.0,6243,14,НСК,среднее_специальное,0
18.0,5000.0,безработный,0.0,2.0,1022,21,,высшее,0
62.0,32612.0,наемный,1.0,2.0,7142,7,Москва,среднее_специальное,1
68.0,9598.0,безработный,1.0,4.0,2375,14,НСК,среднее,1
41.0,36451.0,наемный,1.0,2.0,12053,30,Москва,среднее,0
,30410.0,наемный,0.0,4.0,5673,7,,среднее_специальное,0
41.0,32665.0,наемный,0.0,1.0,11586,14,НСК,неоконченное,0
34.0,24889.0,пенсионер,0.0,2.0,3816,14,Москва,среднее_специальное,0
22.0,32297.0,наемный,1.0,4.0,15255,21,НСК,,0
37.0,20435.0,безработный,0.0,0.0,2256,14,ЕКБ,среднее,0
38.0,16816.0,студент,0.0,2.0,7790,7,,высшее,1
57.0,63803.0,наемный,0.0,3.0,20345,21,Москва,среднее_специальное,0
48.0,51256.0,наемный,0.0,1.0,19683,21,Москва,среднее,0
63.0,42431.0,наемный,0.0,,9306,21,ЕКБ,среднее,0
53.0,33797.0,наемный,1.0,1.0,5729,14,СПб,среднее_специальное,1
28.0,42937.0,наемный,0.0,4.0,20563,7,НСК,высшее,1
69.0,63265.0,ИП,0.0,3.0,17486,30,НСК,высшее,0
32.0,5000.0,студент,0.0,1.0,1461,14,НСК,среднее_специальное,1
36.0,17837.0,студент,0.0,,8816,14,СПб,высшее,0
24.0,11019.0,пенсионер,1.0,4.0,2583,14,Москва,среднее,1
68.0,22556.0,пенсионер,0.0,1.0,3159,7,НСК,среднее,0
45.0,45558.0,наемный,0.0,2.0,15251,14,НСК,,0
68.0,57124.0,ИП,1.0,2.0,18389,30,НСК,среднее_специальное,0
60.0,22932.0,пенсионер,0.0,1.0,9384,14,СПб,среднее_специальное,0
22.0,38622.0,наемный,1.0,2.0,18617,14,ЕКБ,среднее_специальное,1
22.0,5000.0,студент,0.0,1.0,1115,14,НСК,среднее,1
47.0,51739.0,наемный,0.0,2.0,20111,30,Москва,среднее,0
49.0,49819.0,ИП,0.0,0.0,13640,14,ЕКБ,,0
25.0,18181.0,безработный,0.0,1.0,7518,7,,среднее_специальное,0
27.0,14136.0,студент,1.0,2.0,2342,7,СПб,среднее,1
55.0,30513.0,наемный,1.0,,9164,14,Москва,среднее_специальное,1
64.0,15731.0,безработный,0.0,3.0,2058,14,НСК,среднее_специальное,0
49.0,30903.0,наемный,0.0,2.0,10027,21,Москва,неоконченное,0
65.0,53910.0,наемный,1.0,3.0,9034,14,СПб,высшее,1
45.0,5000.0,безработный,0.0,2.0,2420,30,ЕКБ,,1
34.0,33461.0,наемный,0.0,1.0,10765,14,Москва,среднее,0
48.0,,ИП,0.0,5.0,14888,21,СПб,среднее,0
25.0,26423.0,наемный,0.0,1.0,12919,14,Москва,среднее_специальное,1
57.0,55912.0,наемный,0.0,2.0,16738,21,,среднее,0
42.0,65427.0,ИП,0.0,1.0,24253,30,ЕКБ,неоконченное,0
26.0,41402.0,наемный,0.0,5.0,4913,30,Москва,среднее,0
19.0,33434.0,наемный,1.0,1.0,12816,21,ЕКБ,среднее,0
32.0,19076.0,студент,0.0,0.0,2703,30,Москва,среднее_специальное,0
67.0,31757.0,наемный,0.0,1.0,13086,21,НСК,высшее,0
20.0,22936.0,безработный,0.0,2.0,10338,30,НСК,среднее_специальное,0
66.0,31274.0,наемный,1.0,1.0,7073,30,НСК,среднее,0
53.0,33554.0,наемный,0.0,1.0,15141,7,Москва,высшее,0
21.0,47582.0,наемный,0.0,0.0,13944,14,ЕКБ,неоконченное,1
31.0,48638.0,наемный,1.0,2.0,15983,14,,высшее,1
58.0,45974.0,наемный,0.0,3.0,12155,7,ЕКБ,высшее,0
58.0,29503.0,наемный,0.0,2.0,8574,14,НСК,высшее,0
42.0,35532.0,наемный,1.0,1.0,16462,7,НСК,высшее,1
67.0,41568.0,наемный,,1.0,19907,7,СПб,высшее,0
27.0,31507.0,наемный,0.0,4.0,8769,14,Москва,среднее,0
38.0,,наемный,0.0,0.0,16421,14,Москва,среднее,0
53.0,15980.0,наемный,1.0,2.0,2340,30,ЕКБ,среднее,1
29.0,5000.0,студент,0.0,0.0,1151,30,СПб,среднее_специальное,0
44.0,54904.0,ИП,1.0,2.0,16761,30,НСК,среднее,0
57.0,31560.0,ИП,1.0,3.0,5713,30,ЕКБ,среднее,1
19.0,26037.0,наемный,0.0,3.0,8608,21,Москва,среднее,0
30.0,16252.0,студент,1.0,1.0,6080,14,НСК,среднее,1
49.0,60302.0,ИП,0.0,3.0,21707,7,НСК,высшее,0
48.0,30731.0,безработный,0.0,3.0,8512,14,ЕКБ,,1
